id,nome,data_nascimento,cpf,cep,cidade,estado,pais,genero,telefone,email,data_cadastro
6a3f0f02-822b-482a-afc4-94f587ad0317,Luiz Miguel Aparecida,1978-11-26,789.438.863-12,36634-336,Araújo,CE,Brasil,F,+55 (041) 2954-7158,78943886312@exemplo.com.br,2024-06-24
cc5a3675-c498-4e3e-a1e8-38d085a30128,Isabella Andrade,2007-02-14,688.991.377-62,66028992,Sales,SE,Brasil,F,+55 51 1574 2222,68899137762@exemplo.com.br,2024-02-01
8bb1a984-9c6a-485a-8dbb-1e0717705ecd,Dra. Agatha Nascimento,1955-02-18,369.409.821-77,61146-904,Siqueira,MG,Brasil,F,71 2430 6878,36940982177@exemplo.com.br,2024-04-22
f8c09a74-e630-4889-805a-fa50862e1ade,Caroline Garcia,1989-04-30,586.921.562-79,23233965,Sousa,RN,Brasil,M,0500-695-6009,58692156279@exemplo.com.br,2024-03-13
47daec58-551d-4eb1-a2e8-5dd87452f192,Mirella Câmara,1965-04-27,749.880.058-66,63231586,Vargas,BA,Brasil,M,+55 (051) 7802 5595,74988005866@exemplo.com.br,2025-07-26
da594915-11d7-475e-b09c-2ab945039729,Asafe Aparecida,1953-03-10,457.307.550-38,15451-754,da Mata,RJ,Brasil,M,(021) 9590-7083,45730755038@exemplo.com.br,2025-02-22
ba5eb8a9-dfb5-4b61-9eb1-5419293ac032,Maria Julia Dias,1971-06-01,272.012.426-63,24026902,Peixoto,PE,Brasil,F,(011) 0533 8459,27201242663@exemplo.com.br,2025-01-18
32d9f291-04d7-4f3e-8512-5ca3869431d6,Maria Cecília Moreira,1950-10-05,753.318.700-22,22782-399,Lopes do Galho,RN,Brasil,F,84 4991 0981,75331870022@exemplo.com.br,2024-02-05
f8b89b5a-14bc-4995-8564-38c143711b96,Pedro Lucas Cassiano,1970-01-19,981.258.996-83,78624-431,da Cunha da Prata,SC,Brasil,F,(021) 3903 8173,98125899683@exemplo.com.br,2024-06-18
26304d72-6a18-4f28-8f43-dd2300f9e137,Sra. Ana Laura Montenegro,1979-11-08,261.317.596-88,38104171,Barbosa,SE,Brasil,F,0300-226-1855,26131759688@exemplo.com.br,2025-05-04
58615c62-3141-4902-91df-84a7b7cf73b4,Anna Liz Vasconcelos,1996-07-18,824.627.883-77,92693-133,Cavalcante,PA,Brasil,M,(071) 5483 7284,82462788377@exemplo.com.br,2024-04-12
423c7563-211e-41a6-9d3d-fdc73370774e,Benjamim da Cunha,1953-11-25,732.566.768-32,68347-126,Carvalho de Mendes,DF,Brasil,F,(084) 1787-3876,73256676832@exemplo.com.br,2024-06-14
028d3a6c-93c2-4c39-b6b0-d9fa2236f6f8,Cauê Cassiano,1961-06-19,471.104.124-82,95572446,Nunes de Goiás,MT,Brasil,F,+55 81 2545 8069,47110412482@exemplo.com.br,2024-11-13
7d2d6d4c-b13c-4017-8354-904297869f53,Mariah Correia,2007-08-16,239.747.707-70,79728557,Leão de Goiás,RS,Brasil,M,31 8364-8106,23974770770@exemplo.com.br,2024-01-19
0e00020b-b3fc-430d-a5fe-a9154390d561,Vitor Hugo Cunha,1956-02-23,869.954.754-86,19278-202,Ferreira do Campo,PB,Brasil,F,+55 61 7949 3755,86995475486@exemplo.com.br,2025-05-27
406b82ca-0663-456a-bbb8-80fc2ccea6ed,Carlos Eduardo Lima,1958-08-30,617.632.281-88,40302691,Leão,MA,Brasil,M,+55 11 5784-0797,61763228188@exemplo.com.br,2023-10-17
9fc284e7-a23f-4188-b8ca-b2bba58659b5,Melissa Aparecida,1984-03-13,750.926.837-92,69789709,Lopes,PI,Brasil,F,+55 (081) 3451-4938,75092683792@exemplo.com.br,2024-12-23
844207ab-cc2c-4b02-9564-bfe87f2513d0,Heloisa Aparecida,1937-04-16,516.952.062-66,73332-801,Azevedo das Flores,MS,Brasil,F,0300 100 1036,51695206266@exemplo.com.br,2024-12-21
3ec453cd-be23-465d-89ff-4ffc4b0828d7,Valentim da Rocha,1950-07-05,423.993.039-76,63403601,Pereira da Mata,AL,Brasil,M,+55 31 7754 6942,42399303976@exemplo.com.br,2023-10-23
f8f6c6b5-dacd-4155-bbae-3227eaa4d1f4,Maria Julia da Paz,1957-12-08,611.203.185-44,07265-052,Moreira de Novaes,PA,Brasil,F,+55 31 2133 4374,61120318544@exemplo.com.br,2024-03-10
23512ce8-b871-4f73-8b92-63b3d47b9883,Luiz Henrique Vieira,1945-02-13,258.392.551-74,00750341,Novais do Galho,RR,Brasil,F,(061) 8549 3045,25839255174@exemplo.com.br,2025-06-30
3e23e137-be25-4107-a16a-557281b42b32,Luísa Gomes,1956-10-31,286.812.595-75,53009-688,Peixoto da Mata,ES,Brasil,M,51 0071 0944,28681259575@exemplo.com.br,2024-06-05
7ac18429-925a-4fb8-b9bf-2cb6cd9313be,Hadassa Sampaio,2007-05-19,143.082.356-81,48786822,Rodrigues,RR,Brasil,F,+55 84 6583-2518,14308235681@exemplo.com.br,2025-06-01
81b5929e-b8ae-4c4f-9138-970a45918cf7,Dra. Rafaela Moraes,1950-11-28,179.658.135-36,79007467,Camargo,RS,Brasil,F,+55 41 6160 7147,17965813536@exemplo.com.br,2025-09-16
4e4ca436-fa66-4d32-9795-d4139c392faf,Anthony Gabriel Gomes,1951-05-12,860.262.830-72,00929-611,Pires da Praia,MA,Brasil,M,+55 41 4106 2274,86026283072@exemplo.com.br,2023-11-24
b348c0ff-bab7-487c-b682-63cf16b79209,Luiza Mendonça,1956-04-20,776.843.630-42,67454871,Silva da Mata,GO,Brasil,M,(041) 8480 2632,77684363042@exemplo.com.br,2025-05-31
896edd3f-2932-4137-95bf-5aee7f83fb5d,Camila Fogaça,1945-05-04,371.980.835-19,71266473,Oliveira das Flores,DF,Brasil,M,+55 (041) 5590 3342,37198083519@exemplo.com.br,2024-05-04
a4de47d1-d3c1-4534-afcc-edb995871f43,Daniel Novais,1935-08-02,917.099.108-06,77372-934,Garcia do Sul,MG,Brasil,M,+55 (011) 4993 1347,91709910806@exemplo.com.br,2025-08-14
d1e0fe0c-d845-43d3-8bfc-d738925009fd,Rebeca da Rocha,1953-02-06,366.278.666-95,79573-324,Gonçalves do Norte,MG,Brasil,M,+55 (031) 2487 4076,36627866695@exemplo.com.br,2024-07-08
a08ba015-dc2a-409a-b294-080c602ba542,Renan das Neves,2004-08-17,592.580.529-41,52072526,Novaes,AC,Brasil,F,81 8970-7670,59258052941@exemplo.com.br,2024-07-26
7e14e9a0-322a-4729-9ac6-1395d7c78bd2,Sr. Ian Rezende,1942-03-22,764.887.272-78,52061782,da Mata da Prata,SP,Brasil,M,51 4359 3141,76488727278@exemplo.com.br,2024-06-22
4e52abef-3f7f-45b4-8dd5-541fc1131510,Maria Isis Araújo,1937-02-27,304.467.226-56,22844-158,Oliveira,AC,Brasil,F,+55 (021) 7987-9999,30446722656@exemplo.com.br,2025-07-14
124cb086-06bc-44d5-b4de-012d9465311f,Vinicius Peixoto,1960-01-01,996.976.125-14,05073-113,Silva,AC,Brasil,F,84 6935-9522,99697612514@exemplo.com.br,2025-09-14
b39263e7-763b-41ef-ae83-9ab1026e863d,Dante Ribeiro,1957-10-22,167.366.533-11,91791-303,Silva,DF,Brasil,M,0300-466-5212,16736653311@exemplo.com.br,2025-06-30
c7b7a609-ee65-438f-b51c-1e70df304fe3,Henrique Correia,1991-03-10,503.919.946-49,01279814,Santos do Oeste,BA,Brasil,F,+55 (051) 4856 0163,50391994649@exemplo.com.br,2025-03-25
bfd55199-5c83-497c-a238-71f6a1ee4d0a,Bryan Campos,2007-05-03,920.583.470-59,21663-284,Azevedo,SP,Brasil,M,(011) 4210-3788,92058347059@exemplo.com.br,2023-12-23
21b6a015-08f5-4758-b448-56c101a3e63b,Sr. Diego Pereira,2001-08-08,495.017.425-25,58882-033,Andrade,ES,Brasil,F,41 8703-9690,49501742525@exemplo.com.br,2023-09-29
f89ff5dc-09d0-4819-9a7c-ff63130326ae,Dr. Juan Moreira,2003-07-30,500.337.126-57,35995-762,Rodrigues do Campo,PI,Brasil,F,81 3162-0005,50033712657@exemplo.com.br,2024-03-08
33cd962a-f6eb-4e00-87eb-eeab96cf9d32,Sra. Fernanda Santos,1994-07-02,002.266.953-97,62967056,Machado,SC,Brasil,M,(021) 4000-7209,00226695397@exemplo.com.br,2025-03-21
8cc04eb2-1f06-4add-adbf-5ae9606f9f55,Francisco Campos,2001-12-13,392.676.032-13,71726209,da Costa do Galho,RS,Brasil,M,+55 71 6481 7648,39267603213@exemplo.com.br,2024-02-22
fd82d1d0-7869-4558-958d-3e552e1efef7,Giovanna Abreu,1984-02-04,004.477.123-88,06929690,Moraes,MA,Brasil,F,71 5915-3024,00447712388@exemplo.com.br,2025-05-06
693fb3b6-7e3a-49cd-9e81-29339d16572a,Raquel Pimenta,1978-10-28,235.621.701-03,37474877,da Mata,RS,Brasil,F,(081) 3200 0156,23562170103@exemplo.com.br,2023-10-21
02da4610-81dd-4494-a4ea-177f3c878002,Luana Castro,1945-05-01,875.271.103-61,28572-403,Cardoso da Mata,CE,Brasil,F,+55 51 9209 9134,87527110361@exemplo.com.br,2024-04-15
ddd31adb-2f7e-41f9-b348-e2a715c096bf,Ágatha Ramos,1982-11-01,175.823.993-24,51654-754,Oliveira das Pedras,PA,Brasil,F,+55 31 9601-8078,17582399324@exemplo.com.br,2024-04-23
ad06a018-fd64-4147-80dc-b7e9512ad3df,Luara Gonçalves,1942-01-19,297.406.722-89,01916-045,Fogaça do Oeste,MS,Brasil,M,51 1190 2725,29740672289@exemplo.com.br,2024-02-14
b316a9b4-d531-4e43-b8e1-40c566d8ae15,Eduardo Aragão,1978-06-18,298.356.944-64,34467244,Mendes,RO,Brasil,M,(051) 3106-2313,29835694464@exemplo.com.br,2025-04-14
29ee7327-5052-41f7-9642-531fdec5577f,Carlos Eduardo Peixoto,1969-05-02,453.146.336-71,40502-992,Moura,PE,Brasil,M,+55 (071) 0944-1534,45314633671@exemplo.com.br,2024-07-27
45ad6743-245f-4a38-8aa8-805e8ba9d863,Cauê Dias,1978-11-11,025.519.828-71,36817230,Castro,AM,Brasil,F,+55 (061) 2777-2952,02551982871@exemplo.com.br,2024-12-26
be3140d0-4320-4655-8d78-24e4f137714f,Evelyn Nascimento,1942-03-02,614.648.640-25,35259135,Correia de Almeida,RN,Brasil,M,+55 41 5558-6654,61464864025@exemplo.com.br,2024-08-30
3413d03b-6646-4219-8b12-0f7aaaf9c3b9,Maysa Costela,1946-05-28,518.790.515-28,92166530,Oliveira,RN,Brasil,F,+55 51 9458 4690,51879051528@exemplo.com.br,2024-08-01
2c85764d-1c25-4f2c-adf9-bb121f81a222,Sr. Bento Farias,1979-03-20,915.374.340-59,77524-992,Nascimento,CE,Brasil,F,+55 31 9456-1446,91537434059@exemplo.com.br,2024-07-12
73baf91a-231d-4343-84df-d609f4e41189,Alícia Andrade,1940-01-03,072.428.070-60,97624-862,Andrade,RR,Brasil,F,+55 (081) 6481 7075,07242807060@exemplo.com.br,2025-07-04
0c025fba-a7d0-4d48-8ed1-e79e0de20a80,Gabrielly da Cunha,1996-01-13,888.392.447-88,29068849,da Cunha,BA,Brasil,F,+55 (051) 4344-1394,88839244788@exemplo.com.br,2024-06-01
64881795-2bbf-41cf-9da6-2cdc4946f426,Liz Cavalcanti,1940-12-08,392.461.774-28,49197067,Mendonça do Galho,RJ,Brasil,M,+55 71 0550 3903,39246177428@exemplo.com.br,2024-06-13
be8a69f9-09e4-466b-8288-e1449b1fa04c,Asafe Almeida,1938-08-10,884.835.975-39,92122-054,Aparecida de Fogaça,AC,Brasil,M,(041) 4389-2502,88483597539@exemplo.com.br,2025-08-15
4f73a9e1-04c7-4e49-a985-4d1a81c9f768,Sr. Marcelo Ramos,1965-02-09,081.336.837-91,11567-455,Porto,RJ,Brasil,M,(084) 4483-0918,08133683791@exemplo.com.br,2024-06-12
6e639246-7374-4975-bf3c-cb3d96093ac6,Maria Cecília Pastor,2004-11-18,348.969.315-88,29290-585,Vargas,AP,Brasil,M,+55 (031) 0598-1810,34896931588@exemplo.com.br,2024-06-15
f78bb02f-5a1f-429f-b6b8-231e8fcbf91b,Anna Liz Monteiro,1965-12-31,521.583.401-53,28423-289,Cunha de Goiás,SP,Brasil,M,81 4141-3477,52158340153@exemplo.com.br,2023-10-26
b1e38f65-d12a-4a10-bd47-85b00019f9f3,Jade Vasconcelos,1943-05-09,173.427.760-74,07157448,Marques,RO,Brasil,F,+55 (084) 9970-0269,17342776074@exemplo.com.br,2025-01-20
14bd1552-72a7-4fd1-96ab-e846f95e00bd,Arthur Garcia,1977-02-26,149.638.149-84,38510-977,Souza das Pedras,SE,Brasil,M,+55 71 7412 2431,14963814984@exemplo.com.br,2024-05-01
c80a969e-2531-4a8b-983f-f13fd76ff77e,Henry Oliveira,1935-12-22,514.139.171-69,99433550,Castro de Minas,CE,Brasil,F,(011) 3380-5273,51413917169@exemplo.com.br,2025-06-30
edcbb2b4-d0e0-4a3e-b5ac-ef0ee34429e7,Mathias Melo,1959-11-16,312.355.055-52,54350355,Sousa,AP,Brasil,F,+55 (031) 2056 2448,31235505552@exemplo.com.br,2025-09-16
b9f1dbbf-a107-4ef4-86c2-fa92869f743b,Arthur Viana,1987-03-13,002.996.497-36,57399273,Pimenta do Sul,SC,Brasil,M,0800 772 0159,00299649736@exemplo.com.br,2025-07-27
b2e37518-34d3-4e58-8d01-7dd3e0b5c1ab,Marcos Vinicius Pastor,1983-04-22,466.035.938-53,30568-348,Costa,MS,Brasil,M,+55 (011) 9619 4106,46603593853@exemplo.com.br,2025-08-31
b38247a5-82cf-4f83-addd-3c2b4a88ae90,Antony Abreu,1977-04-12,519.913.944-99,77689-383,Câmara Grande,RN,Brasil,M,31 5427 3790,51991394499@exemplo.com.br,2024-06-09
a5ceebf7-aaea-44a2-8306-9958240c5a96,Felipe Vargas,2004-11-15,673.230.072-92,75782537,Fogaça de da Conceição,SC,Brasil,M,(081) 3919-7182,67323007292@exemplo.com.br,2025-04-26
8701d923-915b-4854-a985-b87294d1003d,Srta. Milena da Rocha,1977-09-11,509.657.772-63,41343407,da Rosa de Pacheco,PB,Brasil,F,+55 (084) 6808-2733,50965777263@exemplo.com.br,2025-01-22
2db28e2b-444f-40f4-b0c9-051e69c7b7f0,Pedro Lucas Nascimento,1993-06-28,794.649.638-94,13565-861,da Paz,MS,Brasil,F,0300-439-9935,79464963894@exemplo.com.br,2025-07-17
c4a1f5eb-016f-4aba-9a4e-90abdd3ce99f,Josué Mendes,1980-04-19,828.678.941-46,60496759,Leão de Silva,CE,Brasil,F,+55 (081) 8472-8916,82867894146@exemplo.com.br,2024-11-15
86b66614-cb6c-4cf5-8b02-8a6a38eeed14,Isis Novais,2004-12-03,684.650.130-12,78379929,Camargo de Araújo,SE,Brasil,M,+55 51 2886 1074,68465013012@exemplo.com.br,2024-12-29
2dddcc6f-9af7-4b8a-a1eb-738eca95a54e,Dr. Lucas Gabriel Castro,1972-08-03,047.881.664-37,51096489,da Luz,MG,Brasil,M,+55 31 8817-4748,04788166437@exemplo.com.br,2024-07-10
1e0d326e-c42b-4944-85a7-6d49c05d4668,Arthur das Neves,1943-12-04,706.246.528-14,62773-997,Moreira do Sul,MG,Brasil,F,(011) 7007-9511,70624652814@exemplo.com.br,2024-08-30
0ae8b7e8-bb5f-4554-9118-b79544ae9f5e,Yago Abreu,1961-03-03,361.565.957-19,57043-336,Cavalcanti de Porto,PR,Brasil,F,+55 (041) 6468 4627,36156595719@exemplo.com.br,2025-09-12
f5e2af68-3325-4753-a9e0-80df23f4e375,Lara Leão,1985-02-24,655.942.313-96,52418500,Castro de Castro,PR,Brasil,F,84 3583-6066,65594231396@exemplo.com.br,2025-02-06
8dff4a98-c70f-46cb-8670-1101d757fb91,Bruna Cirino,1988-01-15,944.875.618-28,31071176,da Paz,AC,Brasil,M,(051) 3740 1675,94487561828@exemplo.com.br,2024-03-23
1df4c6da-711a-42a9-9bb0-c9454e0d948d,Giovanna Nascimento,1935-01-24,280.574.296-75,50766266,da Mota,RO,Brasil,F,11 2515 7715,28057429675@exemplo.com.br,2024-08-30
2650427b-e5ab-43d0-b3b3-5db655f92a53,Brenda Pires,1993-09-24,337.174.498-79,96229429,Souza,ES,Brasil,F,0500 980 7965,33717449879@exemplo.com.br,2025-05-20
6e448495-d814-4b2b-b5ac-411d5ba43f51,Sabrina da Rosa,1960-10-16,898.010.011-33,52350395,Macedo,PA,Brasil,F,51 5976 4012,89801001133@exemplo.com.br,2024-03-11
f0e87064-25d8-47e3-ab8f-e808eefd39c8,Luiz Gustavo da Mota,1950-03-06,836.348.679-11,11594567,Costela,ES,Brasil,F,(031) 0874-9490,83634867911@exemplo.com.br,2024-03-05
04c62c85-6b27-4976-8717-a04087dc9005,Pedro Lucas Cavalcanti,1990-07-29,210.277.060-98,13956220,Novaes,MT,Brasil,M,41 3408-0316,21027706098@exemplo.com.br,2024-01-16
514d1b30-9d7d-4c9a-b1e6-acbac79f0412,Nicolas Ramos,1981-04-07,739.926.361-59,57517851,Ribeiro,PR,Brasil,F,0800-796-4427,73992636159@exemplo.com.br,2024-03-22
ba372f6f-fc50-4ad5-9c05-c4904a9e2b1d,Theo Cunha,1980-09-22,546.923.151-88,01462008,Leão,AC,Brasil,M,+55 51 1585 7256,54692315188@exemplo.com.br,2025-02-13
ac177f94-ba00-4404-8b6c-a1c36ac0c3e7,Luana Andrade,2000-05-03,410.193.372-36,80910-362,Lopes,RO,Brasil,F,81 4977 5585,41019337236@exemplo.com.br,2024-02-20
12817f5b-367c-4447-9245-a53c55c5e343,Luiz Felipe Fernandes,1938-12-31,609.822.161-51,92558486,Vargas,PI,Brasil,F,+55 31 0289-3247,60982216151@exemplo.com.br,2024-06-14
a806fb83-5fba-4ac2-9549-0c5ed8394fff,Lívia Guerra,2003-05-20,209.142.216-79,55576-624,Fernandes Paulista,MA,Brasil,F,(051) 4414-0437,20914221679@exemplo.com.br,2025-05-26
48f2f096-125c-49ec-aca8-de04df7fa989,Ana Julia Farias,1999-10-23,213.074.777-64,01994-017,Costa,AL,Brasil,M,11 0934 8729,21307477764@exemplo.com.br,2024-05-17
c184ce06-925a-49d3-b22d-9212ebad95c9,Marcos Vinicius Albuquerque,1985-03-06,528.232.873-98,98910265,Pinto,MG,Brasil,M,+55 71 2363 9448,52823287398@exemplo.com.br,2025-08-15
d9d23f60-f1b1-49a3-8285-fcf97171024c,Davi Lucca Lopes,1948-12-06,935.291.980-11,08288735,Rezende,AC,Brasil,F,+55 71 8998 0091,93529198011@exemplo.com.br,2025-01-03
6cd955b6-6c23-4b06-9299-ca19d383f9ed,Srta. Laís Cirino,1992-10-08,343.407.375-37,97111065,Pinto do Norte,RR,Brasil,M,+55 (071) 8886 5787,34340737537@exemplo.com.br,2024-12-30
b80a0124-d324-4eb1-8b42-c75ad3967f83,Mateus Teixeira,1949-09-04,745.893.738-36,18361259,Costela da Mata,SE,Brasil,M,+55 (031) 2912-5276,74589373836@exemplo.com.br,2024-04-15
28eced8c-c0f8-46d9-a43e-bccc70c6d3e9,Eloá da Conceição,1982-05-17,497.774.625-78,45115-085,Nogueira Grande,SC,Brasil,F,+55 (084) 2065 6368,49777462578@exemplo.com.br,2024-11-06
1a0bb6ad-1f54-4302-b07a-d668daae8a5e,Yuri Santos,1963-03-22,677.553.623-77,88713-141,Alves Verde,AL,Brasil,F,21 5191-6953,67755362377@exemplo.com.br,2025-07-16
7c1d380d-7e68-4f4a-bd8c-448d5d27cf5d,Raul Gomes,1946-09-20,779.906.248-38,67483-925,Teixeira Verde,PE,Brasil,M,+55 (061) 4134 5381,77990624838@exemplo.com.br,2024-05-24
a0a45951-14ba-4045-a7a2-2dea7de9a22f,Breno Melo,1982-07-28,665.915.589-17,62147-151,da Mota de Vasconcelos,MS,Brasil,M,+55 (084) 8311-5220,66591558917@exemplo.com.br,2024-01-17
9a41a765-0f86-4276-b608-1a7cf89802b0,Maria Clara Pires,1954-10-14,138.261.103-98,04269042,Monteiro Paulista,RN,Brasil,M,31 3344-6993,13826110398@exemplo.com.br,2025-03-01
99903d6a-24d0-4a90-b59e-802c660eb3a9,Murilo Sales,1967-11-21,262.622.876-60,48001-390,Sousa do Sul,PI,Brasil,F,+55 41 1034-7204,26262287660@exemplo.com.br,2024-04-19
a39ee0e5-5cd7-4034-a77f-5134dae00cc3,Lucas Gabriel da Cruz,1967-05-15,158.765.490-38,30229-845,Castro das Flores,ES,Brasil,M,(051) 2485 1282,15876549038@exemplo.com.br,2023-10-11
cd8ae5f8-a54f-4651-a0e2-ed66ab70548c,Bárbara Novais,1973-01-23,587.561.637-20,02909-449,Cardoso,RJ,Brasil,M,0800-826-2771,58756163720@exemplo.com.br,2024-03-11
9bdfcdc3-3b76-47be-9c13-e812a68260a7,Vinícius Almeida,1981-12-25,518.095.477-52,96779170,da Rosa Paulista,RJ,Brasil,F,0900-949-0866,51809547752@exemplo.com.br,2024-03-08
9c47da17-8afd-4301-acb8-daeef2b85289,Hadassa da Rosa,1984-09-12,919.616.535-62,71869-577,Mendes Alegre,BA,Brasil,F,+55 84 6464-9448,91961653562@exemplo.com.br,2024-01-25
7927a02f-2be3-4624-a5ed-64d50da78091,Pedro Miguel Sousa,1995-07-06,649.135.594-27,99166429,Pastor do Amparo,CE,Brasil,F,(021) 9856-7810,64913559427@exemplo.com.br,2024-01-11
65a14662-43fc-4085-9c1c-9e41f8479f96,Theodoro Novaes,1959-08-02,194.512.855-65,05998399,Campos do Campo,DF,Brasil,F,+55 (051) 8601 1163,19451285565@exemplo.com.br,2024-12-30
7931869a-9ce0-4746-a078-84e5efaa052a,Maria Luiza Fernandes,1987-01-04,672.385.958-75,17553-398,Caldeira da Praia,MG,Brasil,M,+55 (011) 1108-2421,67238595875@exemplo.com.br,2024-05-23
d504d254-3166-429c-97a0-2d5efe9eeba1,Sophie Leão,1989-04-26,768.104.306-82,36953-884,Pereira,AC,Brasil,M,+55 (031) 6318 6563,76810430682@exemplo.com.br,2025-09-23
9ede2d71-d596-492b-b786-ca1a71bfe477,Theodoro Fernandes,1959-06-07,400.958.096-49,19471-195,Moreira,RS,Brasil,F,31 4511-8350,40095809649@exemplo.com.br,2025-07-02
4406388c-fddc-4239-94c7-1f68a412e61a,Enrico da Conceição,1981-09-24,772.857.179-73,24036536,Moura de Sousa,SC,Brasil,F,+55 84 9681-6937,77285717973@exemplo.com.br,2024-01-09
831e67a3-7092-4199-9688-ee5fe23fe86a,Ana Liz Aragão,1995-12-17,653.281.903-21,57050241,da Rocha das Pedras,RN,Brasil,M,+55 41 8334 6577,65328190321@exemplo.com.br,2025-07-18
e08d602b-ee46-477f-ac5c-76b62de30169,Srta. Rebeca Sampaio,1939-04-03,297.205.211-99,53709868,Macedo,MA,Brasil,F,(071) 2694 6151,29720521199@exemplo.com.br,2024-07-11
af59d8e6-2037-4ec0-9946-b1281c98d0ba,Matheus Castro,1961-05-18,252.750.618-64,00403-198,Andrade,MG,Brasil,M,+55 84 9832 6720,25275061864@exemplo.com.br,2024-02-20
3751aa56-5c5c-4420-80db-2d9f2929f595,Joaquim Nascimento,1943-01-25,636.520.312-49,42441099,da Mota,AL,Brasil,F,+55 21 3652-5702,63652031249@exemplo.com.br,2024-10-20
4f3c563a-b07f-4634-a023-12ec4a21f0da,Liz Siqueira,1951-10-06,022.182.047-25,07155-923,Cavalcante,AP,Brasil,M,(041) 0423-3099,02218204725@exemplo.com.br,2025-01-17
cb5ff89a-caf5-44a4-9c9a-03f2548affef,Arthur Gabriel Vargas,1949-02-04,359.529.040-98,71077002,Siqueira do Campo,SC,Brasil,M,+55 51 0679 9704,35952904098@exemplo.com.br,2025-05-11
7f6a849a-17f4-4f46-9353-d40538b285c4,Dr. Léo Barbosa,1943-01-06,007.520.355-91,94117251,Lima da Praia,PI,Brasil,F,+55 71 7601-1876,00752035591@exemplo.com.br,2024-11-25
13751945-d7da-4068-bb67-8cc6d57b5a8a,Davi Lucca Viana,2006-08-03,657.494.703-66,70148124,das Neves,TO,Brasil,F,0800 988 1737,65749470366@exemplo.com.br,2024-05-13
b27c9f0a-0400-4efb-9826-d4fe9496fa38,Helena Lima,1940-11-22,262.424.431-55,17952-698,da Cruz do Norte,PI,Brasil,F,31 4899-7396,26242443155@exemplo.com.br,2024-12-05
7618b527-9577-47ae-ab38-a673707b7bbb,João Vitor Cassiano,1961-10-14,734.049.373-02,69699-136,Camargo do Amparo,DF,Brasil,M,(061) 4321-8798,73404937302@exemplo.com.br,2024-05-19
67c08a9b-fa29-4e23-8fc2-702d4c56c8c5,Luiza da Paz,2002-12-18,176.068.842-37,21959041,Pacheco de Goiás,SC,Brasil,M,+55 41 6276 6483,17606884237@exemplo.com.br,2023-12-17
8fa86884-d3b2-4cf5-a019-19551e3011b0,Marina da Cunha,1971-03-12,857.169.401-24,77079955,Brito,TO,Brasil,M,(051) 0278 0448,85716940124@exemplo.com.br,2023-12-29
dec8f9a1-0f7c-4d91-b32c-16c486ffbe2f,Maria Laura Teixeira,1975-12-13,075.974.687-67,30341-484,Guerra de Minas,SP,Brasil,M,+55 84 8752 4480,07597468767@exemplo.com.br,2025-02-10
c8444b80-1a28-4d16-a612-4425bb86cc41,Enzo Gabriel da Cunha,2006-10-20,965.958.050-21,19050964,Santos,DF,Brasil,M,+55 84 3406 5361,96595805021@exemplo.com.br,2025-08-01
f067d1e2-e947-497c-a6d0-95a79e45d50c,Kamilly Guerra,1961-09-11,948.908.268-92,64945-929,Mendonça,PI,Brasil,F,+55 41 2207-9869,94890826892@exemplo.com.br,2025-04-19
f97c8b8e-6ee2-429d-a4bb-f37a3bab3fce,Josué Cirino,1966-07-05,339.356.452-67,15546-762,Andrade de Minas,SE,Brasil,M,+55 (021) 0466-3482,33935645267@exemplo.com.br,2023-10-07
5a70123b-35e3-4f31-867f-02b58f98b8e9,Maya Sá,1944-07-27,078.042.230-67,36253934,Viana Paulista,BA,Brasil,M,+55 84 5920-5347,07804223067@exemplo.com.br,2025-04-22
ad0d0d68-29ec-41e2-aa2e-45303306bcdf,Asafe Camargo,1985-08-09,590.678.142-34,96295607,Siqueira do Amparo,RO,Brasil,F,+55 (081) 8016 0964,59067814234@exemplo.com.br,2025-06-25
020e97fe-7f18-42d9-9764-f72c28c12b82,Thomas Castro,1968-04-12,402.331.513-20,26421835,da Cruz,RO,Brasil,M,(041) 0761-7936,40233151320@exemplo.com.br,2024-02-20
03325991-1433-4d4e-bc83-28a8ab4a9d99,Yan Monteiro,1990-03-16,046.326.788-96,45387-890,Camargo do Galho,TO,Brasil,F,+55 (011) 3123 7648,04632678896@exemplo.com.br,2025-06-30
d78d6dd7-d50b-427a-a461-584b77200478,Maria Liz Freitas,1960-10-03,036.019.479-86,28711466,Dias Alegre,RJ,Brasil,M,+55 84 5489-3523,03601947986@exemplo.com.br,2024-03-20
3fb131f2-8f5c-4b56-a4cd-7d62682354d0,Caleb Aragão,1953-11-04,581.937.597-06,67294-934,Pastor do Oeste,SC,Brasil,F,71 5742 5464,58193759706@exemplo.com.br,2024-09-19
ec14e260-1558-47d0-a125-c2c0b514897d,Sr. Ravy Andrade,1978-06-18,990.561.327-23,85371-909,Cavalcante,AC,Brasil,M,(041) 4073-3341,99056132723@exemplo.com.br,2024-06-14
f47995a7-e7c2-446c-a4cc-256265d029a5,Henry Gabriel Lopes,1969-12-25,852.691.040-68,32053480,Leão,RO,Brasil,M,(051) 3937 0862,85269104068@exemplo.com.br,2024-01-13
bf63df92-1762-4635-b262-259765570031,Carlos Eduardo Macedo,1956-09-05,868.368.324-93,10361715,Lopes do Norte,SP,Brasil,F,(081) 0831-3182,86836832493@exemplo.com.br,2025-06-01
